DateKey,Merged
20091231,31-12-2009
20100101,01-01-2010
20100102,02-01-2010
20100103,03-01-2010
20100104,04-01-2010
20100105,05-01-2010
20100106,06-01-2010
20100107,07-01-2010
20100108,08-01-2010
20100109,09-01-2010
20100110,10-01-2010
20100111,11-01-2010
20100112,12-01-2010
20100113,13-01-2010
20100114,14-01-2010
20100115,15-01-2010
20100116,16-01-2010
20100117,17-01-2010
20100118,18-01-2010
20100119,19-01-2010
20100120,20-01-2010
20100121,21-01-2010
20100122,22-01-2010
20100123,23-01-2010
20100124,24-01-2010
20100125,25-01-2010
20100126,26-01-2010
20100127,27-01-2010
20100128,28-01-2010
20100129,29-01-2010
20100130,30-01-2010
20100131,31-01-2010
20100201,01-02-2010
20100202,02-02-2010
20100203,03-02-2010
20100204,04-02-2010
20100205,05-02-2010
20100206,06-02-2010
20100207,07-02-2010
20100208,08-02-2010
20100209,09-02-2010
20100210,10-02-2010
20100211,11-02-2010
20100212,12-02-2010
20100213,13-02-2010
20100214,14-02-2010
20100215,15-02-2010
20100216,16-02-2010
20100217,17-02-2010
20100218,18-02-2010
20100219,19-02-2010
20100220,20-02-2010
20100221,21-02-2010
20100222,22-02-2010
20100223,23-02-2010
20100224,24-02-2010
20100225,25-02-2010
20100226,26-02-2010
20100227,27-02-2010
20100228,28-02-2010
20100301,01-03-2010
20100302,02-03-2010
20100303,03-03-2010
20100304,04-03-2010
20100305,05-03-2010
20100306,06-03-2010
20100307,07-03-2010
20100308,08-03-2010
20100309,09-03-2010
20100310,10-03-2010
20100311,11-03-2010
20100312,12-03-2010
20100313,13-03-2010
20100314,14-03-2010
20100315,15-03-2010
20100316,16-03-2010
20100317,17-03-2010
20100318,18-03-2010
20100319,19-03-2010
20100320,20-03-2010
20100321,21-03-2010
20100322,22-03-2010
20100323,23-03-2010
20100324,24-03-2010
20100325,25-03-2010
20100326,26-03-2010
20100327,27-03-2010
20100328,28-03-2010
20100329,29-03-2010
20100330,30-03-2010
20100331,31-03-2010
20100401,01-04-2010
20100402,02-04-2010
20100403,03-04-2010
20100404,04-04-2010
20100405,05-04-2010
20100406,06-04-2010
20100407,07-04-2010
20100408,08-04-2010
20100409,09-04-2010
20100410,10-04-2010
20100411,11-04-2010
20100412,12-04-2010
20100413,13-04-2010
20100414,14-04-2010
20100415,15-04-2010
20100416,16-04-2010
20100417,17-04-2010
20100418,18-04-2010
20100419,19-04-2010
20100420,20-04-2010
20100421,21-04-2010
20100422,22-04-2010
20100423,23-04-2010
20100424,24-04-2010
20100425,25-04-2010
20100426,26-04-2010
20100427,27-04-2010
20100428,28-04-2010
20100429,29-04-2010
20100430,30-04-2010
20100501,01-05-2010
20100502,02-05-2010
20100503,03-05-2010
20100504,04-05-2010
20100505,05-05-2010
20100506,06-05-2010
20100507,07-05-2010
20100508,08-05-2010
20100509,09-05-2010
20100510,10-05-2010
20100511,11-05-2010
20100512,12-05-2010
20100513,13-05-2010
20100514,14-05-2010
20100515,15-05-2010
20100516,16-05-2010
20100517,17-05-2010
20100518,18-05-2010
20100519,19-05-2010
20100520,20-05-2010
20100521,21-05-2010
20100522,22-05-2010
20100523,23-05-2010
20100524,24-05-2010
20100525,25-05-2010
20100526,26-05-2010
20100527,27-05-2010
20100528,28-05-2010
20100529,29-05-2010
20100530,30-05-2010
20100531,31-05-2010
20100601,01-06-2010
20100602,02-06-2010
20100603,03-06-2010
20100604,04-06-2010
20100605,05-06-2010
20100606,06-06-2010
20100607,07-06-2010
20100608,08-06-2010
20100609,09-06-2010
20100610,10-06-2010
20100611,11-06-2010
20100612,12-06-2010
20100613,13-06-2010
20100614,14-06-2010
20100615,15-06-2010
20100616,16-06-2010
20100617,17-06-2010
20100618,18-06-2010
20100619,19-06-2010
20100620,20-06-2010
20100621,21-06-2010
20100622,22-06-2010
20100623,23-06-2010
20100624,24-06-2010
20100625,25-06-2010
20100626,26-06-2010
20100627,27-06-2010
20100628,28-06-2010
20100629,29-06-2010
20100630,30-06-2010
20100701,01-07-2010
20100702,02-07-2010
20100703,03-07-2010
20100704,04-07-2010
20100705,05-07-2010
20100706,06-07-2010
20100707,07-07-2010
20100708,08-07-2010
20100709,09-07-2010
20100710,10-07-2010
20100711,11-07-2010
20100712,12-07-2010
20100713,13-07-2010
20100714,14-07-2010
20100715,15-07-2010
20100716,16-07-2010
20100717,17-07-2010
20100718,18-07-2010
20100719,19-07-2010
20100720,20-07-2010
20100721,21-07-2010
20100722,22-07-2010
20100723,23-07-2010
20100724,24-07-2010
20100725,25-07-2010
20100726,26-07-2010
20100727,27-07-2010
20100728,28-07-2010
20100729,29-07-2010
20100730,30-07-2010
20100731,31-07-2010
20100801,01-08-2010
20100802,02-08-2010
20100803,03-08-2010
20100804,04-08-2010
20100805,05-08-2010
20100806,06-08-2010
20100807,07-08-2010
20100808,08-08-2010
20100809,09-08-2010
20100810,10-08-2010
20100811,11-08-2010
20100812,12-08-2010
20100813,13-08-2010
20100814,14-08-2010
20100815,15-08-2010
20100816,16-08-2010
20100817,17-08-2010
20100818,18-08-2010
20100819,19-08-2010
20100820,20-08-2010
20100821,21-08-2010
20100822,22-08-2010
20100823,23-08-2010
20100824,24-08-2010
20100825,25-08-2010
20100826,26-08-2010
20100827,27-08-2010
20100828,28-08-2010
20100829,29-08-2010
20100830,30-08-2010
20100831,31-08-2010
20100901,01-09-2010
20100902,02-09-2010
20100903,03-09-2010
20100904,04-09-2010
20100905,05-09-2010
20100906,06-09-2010
20100907,07-09-2010
20100908,08-09-2010
20100909,09-09-2010
20100910,10-09-2010
20100911,11-09-2010
20100912,12-09-2010
20100913,13-09-2010
20100914,14-09-2010
20100915,15-09-2010
20100916,16-09-2010
20100917,17-09-2010
20100918,18-09-2010
20100919,19-09-2010
20100920,20-09-2010
20100921,21-09-2010
20100922,22-09-2010
20100923,23-09-2010
20100924,24-09-2010
20100925,25-09-2010
20100926,26-09-2010
20100927,27-09-2010
20100928,28-09-2010
20100929,29-09-2010
20100930,30-09-2010
20101001,01-10-2010
20101002,02-10-2010
20101003,03-10-2010
20101004,04-10-2010
20101005,05-10-2010
20101006,06-10-2010
20101007,07-10-2010
20101008,08-10-2010
20101009,09-10-2010
20101010,10-10-2010
20101011,11-10-2010
20101012,12-10-2010
20101013,13-10-2010
20101014,14-10-2010
20101015,15-10-2010
20101016,16-10-2010
20101017,17-10-2010
20101018,18-10-2010
20101019,19-10-2010
20101020,20-10-2010
20101021,21-10-2010
20101022,22-10-2010
20101023,23-10-2010
20101024,24-10-2010
20101025,25-10-2010
20101026,26-10-2010
20101027,27-10-2010
20101028,28-10-2010
20101029,29-10-2010
20101030,30-10-2010
20101031,31-10-2010
20101101,01-11-2010
20101102,02-11-2010
20101103,03-11-2010
20101104,04-11-2010
20101105,05-11-2010
20101106,06-11-2010
20101107,07-11-2010
20101108,08-11-2010
20101109,09-11-2010
20101110,10-11-2010
20101111,11-11-2010
20101112,12-11-2010
20101113,13-11-2010
20101114,14-11-2010
20101115,15-11-2010
20101116,16-11-2010
20101117,17-11-2010
20101118,18-11-2010
20101119,19-11-2010
20101120,20-11-2010
20101121,21-11-2010
20101122,22-11-2010
20101123,23-11-2010
20101124,24-11-2010
20101125,25-11-2010
20101126,26-11-2010
20101127,27-11-2010
20101128,28-11-2010
20101129,29-11-2010
20101130,30-11-2010
20101201,01-12-2010
20101202,02-12-2010
20101203,03-12-2010
20101204,04-12-2010
20101205,05-12-2010
20101206,06-12-2010
20101207,07-12-2010
20101208,08-12-2010
20101209,09-12-2010
20101210,10-12-2010
20101211,11-12-2010
20101212,12-12-2010
20101213,13-12-2010
20101214,14-12-2010
20101215,15-12-2010
20101216,16-12-2010
20101217,17-12-2010
20101218,18-12-2010
20101219,19-12-2010
20101220,20-12-2010
20101221,21-12-2010
20101222,22-12-2010
20101223,23-12-2010
20101224,24-12-2010
20101225,25-12-2010
20101226,26-12-2010
20101227,27-12-2010
20101228,28-12-2010
20101229,29-12-2010
20101230,30-12-2010
20101231,31-12-2010
20110101,01-01-2011
20110102,02-01-2011
20110103,03-01-2011
20110104,04-01-2011
20110105,05-01-2011
20110106,06-01-2011
20110107,07-01-2011
20110108,08-01-2011
20110109,09-01-2011
20110110,10-01-2011
20110111,11-01-2011
20110112,12-01-2011
20110113,13-01-2011
20110114,14-01-2011
20110115,15-01-2011
20110116,16-01-2011
20110117,17-01-2011
20110118,18-01-2011
20110119,19-01-2011
20110120,20-01-2011
20110121,21-01-2011
20110122,22-01-2011
20110123,23-01-2011
20110124,24-01-2011
20110125,25-01-2011
20110126,26-01-2011
20110127,27-01-2011
20110128,28-01-2011
20110129,29-01-2011
20110130,30-01-2011
20110131,31-01-2011
20110201,01-02-2011
20110202,02-02-2011
20110203,03-02-2011
20110204,04-02-2011
20110205,05-02-2011
20110206,06-02-2011
20110207,07-02-2011
20110208,08-02-2011
20110209,09-02-2011
20110210,10-02-2011
20110211,11-02-2011
20110212,12-02-2011
20110213,13-02-2011
20110214,14-02-2011
20110215,15-02-2011
20110216,16-02-2011
20110217,17-02-2011
20110218,18-02-2011
20110219,19-02-2011
20110220,20-02-2011
20110221,21-02-2011
20110222,22-02-2011
20110223,23-02-2011
20110224,24-02-2011
20110225,25-02-2011
20110226,26-02-2011
20110227,27-02-2011
20110228,28-02-2011
20110301,01-03-2011
20110302,02-03-2011
20110303,03-03-2011
20110304,04-03-2011
20110305,05-03-2011
20110306,06-03-2011
20110307,07-03-2011
20110308,08-03-2011
20110309,09-03-2011
20110310,10-03-2011
20110311,11-03-2011
20110312,12-03-2011
20110313,13-03-2011
20110314,14-03-2011
20110315,15-03-2011
20110316,16-03-2011
20110317,17-03-2011
20110318,18-03-2011
20110319,19-03-2011
20110320,20-03-2011
20110321,21-03-2011
20110322,22-03-2011
20110323,23-03-2011
20110324,24-03-2011
20110325,25-03-2011
20110326,26-03-2011
20110327,27-03-2011
20110328,28-03-2011
20110329,29-03-2011
20110330,30-03-2011
20110331,31-03-2011
20110401,01-04-2011
20110402,02-04-2011
20110403,03-04-2011
20110404,04-04-2011
20110405,05-04-2011
20110406,06-04-2011
20110407,07-04-2011
20110408,08-04-2011
20110409,09-04-2011
20110410,10-04-2011
20110411,11-04-2011
20110412,12-04-2011
20110413,13-04-2011
20110414,14-04-2011
20110415,15-04-2011
20110416,16-04-2011
20110417,17-04-2011
20110418,18-04-2011
20110419,19-04-2011
20110420,20-04-2011
20110421,21-04-2011
20110422,22-04-2011
20110423,23-04-2011
20110424,24-04-2011
20110425,25-04-2011
20110426,26-04-2011
20110427,27-04-2011
20110428,28-04-2011
20110429,29-04-2011
20110430,30-04-2011
20110501,01-05-2011
20110502,02-05-2011
20110503,03-05-2011
20110504,04-05-2011
20110505,05-05-2011
20110506,06-05-2011
20110507,07-05-2011
20110508,08-05-2011
20110509,09-05-2011
20110510,10-05-2011
20110511,11-05-2011
20110512,12-05-2011
20110513,13-05-2011
20110514,14-05-2011
20110515,15-05-2011
20110516,16-05-2011
20110517,17-05-2011
20110518,18-05-2011
20110519,19-05-2011
20110520,20-05-2011
20110521,21-05-2011
20110522,22-05-2011
20110523,23-05-2011
20110524,24-05-2011
20110525,25-05-2011
20110526,26-05-2011
20110527,27-05-2011
20110528,28-05-2011
20110529,29-05-2011
20110530,30-05-2011
20110531,31-05-2011
20110601,01-06-2011
20110602,02-06-2011
20110603,03-06-2011
20110604,04-06-2011
20110605,05-06-2011
20110606,06-06-2011
20110607,07-06-2011
20110608,08-06-2011
20110609,09-06-2011
20110610,10-06-2011
20110611,11-06-2011
20110612,12-06-2011
20110613,13-06-2011
20110614,14-06-2011
20110615,15-06-2011
20110616,16-06-2011
20110617,17-06-2011
20110618,18-06-2011
20110619,19-06-2011
20110620,20-06-2011
20110621,21-06-2011
20110622,22-06-2011
20110623,23-06-2011
20110624,24-06-2011
20110625,25-06-2011
20110626,26-06-2011
20110627,27-06-2011
20110628,28-06-2011
20110629,29-06-2011
20110630,30-06-2011
20110701,01-07-2011
20110702,02-07-2011
20110703,03-07-2011
20110704,04-07-2011
20110705,05-07-2011
20110706,06-07-2011
20110707,07-07-2011
20110708,08-07-2011
20110709,09-07-2011
20110710,10-07-2011
20110711,11-07-2011
20110712,12-07-2011
20110713,13-07-2011
20110714,14-07-2011
20110715,15-07-2011
20110716,16-07-2011
20110717,17-07-2011
20110718,18-07-2011
20110719,19-07-2011
20110720,20-07-2011
20110721,21-07-2011
20110722,22-07-2011
20110723,23-07-2011
20110724,24-07-2011
20110725,25-07-2011
20110726,26-07-2011
20110727,27-07-2011
20110728,28-07-2011
20110729,29-07-2011
20110730,30-07-2011
20110731,31-07-2011
20110801,01-08-2011
20110802,02-08-2011
20110803,03-08-2011
20110804,04-08-2011
20110805,05-08-2011
20110806,06-08-2011
20110807,07-08-2011
20110808,08-08-2011
20110809,09-08-2011
20110810,10-08-2011
20110811,11-08-2011
20110812,12-08-2011
20110813,13-08-2011
20110814,14-08-2011
20110815,15-08-2011
20110816,16-08-2011
20110817,17-08-2011
20110818,18-08-2011
20110819,19-08-2011
20110820,20-08-2011
20110821,21-08-2011
20110822,22-08-2011
20110823,23-08-2011
20110824,24-08-2011
20110825,25-08-2011
20110826,26-08-2011
20110827,27-08-2011
20110828,28-08-2011
20110829,29-08-2011
20110830,30-08-2011
20110831,31-08-2011
20110901,01-09-2011
20110902,02-09-2011
20110903,03-09-2011
20110904,04-09-2011
20110905,05-09-2011
20110906,06-09-2011
20110907,07-09-2011
20110908,08-09-2011
20110909,09-09-2011
20110910,10-09-2011
20110911,11-09-2011
20110912,12-09-2011
20110913,13-09-2011
20110914,14-09-2011
20110915,15-09-2011
20110916,16-09-2011
20110917,17-09-2011
20110918,18-09-2011
20110919,19-09-2011
20110920,20-09-2011
20110921,21-09-2011
20110922,22-09-2011
20110923,23-09-2011
20110924,24-09-2011
20110925,25-09-2011
20110926,26-09-2011
20110927,27-09-2011
20110928,28-09-2011
20110929,29-09-2011
20110930,30-09-2011
20111001,01-10-2011
20111002,02-10-2011
20111003,03-10-2011
20111004,04-10-2011
20111005,05-10-2011
20111006,06-10-2011
20111007,07-10-2011
20111008,08-10-2011
20111009,09-10-2011
20111010,10-10-2011
20111011,11-10-2011
20111012,12-10-2011
20111013,13-10-2011
20111014,14-10-2011
20111015,15-10-2011
20111016,16-10-2011
20111017,17-10-2011
20111018,18-10-2011
20111019,19-10-2011
20111020,20-10-2011
20111021,21-10-2011
20111022,22-10-2011
20111023,23-10-2011
20111024,24-10-2011
20111025,25-10-2011
20111026,26-10-2011
20111027,27-10-2011
20111028,28-10-2011
20111029,29-10-2011
20111030,30-10-2011
20111031,31-10-2011
20111101,01-11-2011
20111102,02-11-2011
20111103,03-11-2011
20111104,04-11-2011
20111105,05-11-2011
20111106,06-11-2011
20111107,07-11-2011
20111108,08-11-2011
20111109,09-11-2011
20111110,10-11-2011
20111111,11-11-2011
20111112,12-11-2011
20111113,13-11-2011
20111114,14-11-2011
20111115,15-11-2011
20111116,16-11-2011
20111117,17-11-2011
20111118,18-11-2011
20111119,19-11-2011
20111120,20-11-2011
20111121,21-11-2011
20111122,22-11-2011
20111123,23-11-2011
20111124,24-11-2011
20111125,25-11-2011
20111126,26-11-2011
20111127,27-11-2011
20111128,28-11-2011
20111129,29-11-2011
20111130,30-11-2011
20111201,01-12-2011
20111202,02-12-2011
20111203,03-12-2011
20111204,04-12-2011
20111205,05-12-2011
20111206,06-12-2011
20111207,07-12-2011
20111208,08-12-2011
20111209,09-12-2011
20111210,10-12-2011
20111211,11-12-2011
20111212,12-12-2011
20111213,13-12-2011
20111214,14-12-2011
20111215,15-12-2011
20111216,16-12-2011
20111217,17-12-2011
20111218,18-12-2011
20111219,19-12-2011
20111220,20-12-2011
20111221,21-12-2011
20111222,22-12-2011
20111223,23-12-2011
20111224,24-12-2011
20111225,25-12-2011
20111226,26-12-2011
20111227,27-12-2011
20111228,28-12-2011
20111229,29-12-2011
20111230,30-12-2011
20111231,31-12-2011
20120101,01-01-2012
20120102,02-01-2012
20120103,03-01-2012
20120104,04-01-2012
20120105,05-01-2012
20120106,06-01-2012
20120107,07-01-2012
20120108,08-01-2012
20120109,09-01-2012
20120110,10-01-2012
20120111,11-01-2012
20120112,12-01-2012
20120113,13-01-2012
20120114,14-01-2012
20120115,15-01-2012
20120116,16-01-2012
20120117,17-01-2012
20120118,18-01-2012
20120119,19-01-2012
20120120,20-01-2012
20120121,21-01-2012
20120122,22-01-2012
20120123,23-01-2012
20120124,24-01-2012
20120125,25-01-2012
20120126,26-01-2012
20120127,27-01-2012
20120128,28-01-2012
20120129,29-01-2012
20120130,30-01-2012
20120131,31-01-2012
20120201,01-02-2012
20120202,02-02-2012
20120203,03-02-2012
20120204,04-02-2012
20120205,05-02-2012
20120206,06-02-2012
20120207,07-02-2012
20120208,08-02-2012
20120209,09-02-2012
20120210,10-02-2012
20120211,11-02-2012
20120212,12-02-2012
20120213,13-02-2012
20120214,14-02-2012
20120215,15-02-2012
20120216,16-02-2012
20120217,17-02-2012
20120218,18-02-2012
20120219,19-02-2012
20120220,20-02-2012
20120221,21-02-2012
20120222,22-02-2012
20120223,23-02-2012
20120224,24-02-2012
20120225,25-02-2012
20120226,26-02-2012
20120227,27-02-2012
20120228,28-02-2012
20120229,29-02-2012
20120301,01-03-2012
20120302,02-03-2012
20120303,03-03-2012
20120304,04-03-2012
20120305,05-03-2012
20120306,06-03-2012
20120307,07-03-2012
20120308,08-03-2012
20120309,09-03-2012
20120310,10-03-2012
20120311,11-03-2012
20120312,12-03-2012
20120313,13-03-2012
20120314,14-03-2012
20120315,15-03-2012
20120316,16-03-2012
20120317,17-03-2012
20120318,18-03-2012
20120319,19-03-2012
20120320,20-03-2012
20120321,21-03-2012
20120322,22-03-2012
20120323,23-03-2012
20120324,24-03-2012
20120325,25-03-2012
20120326,26-03-2012
20120327,27-03-2012
20120328,28-03-2012
20120329,29-03-2012
20120330,30-03-2012
20120331,31-03-2012
20120401,01-04-2012
20120402,02-04-2012
20120403,03-04-2012
20120404,04-04-2012
20120405,05-04-2012
20120406,06-04-2012
20120407,07-04-2012
20120408,08-04-2012
20120409,09-04-2012
20120410,10-04-2012
20120411,11-04-2012
20120412,12-04-2012
20120413,13-04-2012
20120414,14-04-2012
20120415,15-04-2012
20120416,16-04-2012
20120417,17-04-2012
20120418,18-04-2012
20120419,19-04-2012
20120420,20-04-2012
20120421,21-04-2012
20120422,22-04-2012
20120423,23-04-2012
20120424,24-04-2012
20120425,25-04-2012
20120426,26-04-2012
20120427,27-04-2012
20120428,28-04-2012
20120429,29-04-2012
20120430,30-04-2012
20120501,01-05-2012
20120502,02-05-2012
20120503,03-05-2012
20120504,04-05-2012
20120505,05-05-2012
20120506,06-05-2012
20120507,07-05-2012
20120508,08-05-2012
20120509,09-05-2012
20120510,10-05-2012
20120511,11-05-2012
20120512,12-05-2012
20120513,13-05-2012
20120514,14-05-2012
20120515,15-05-2012
20120516,16-05-2012
20120517,17-05-2012
20120518,18-05-2012
20120519,19-05-2012
20120520,20-05-2012
20120521,21-05-2012
20120522,22-05-2012
20120523,23-05-2012
20120524,24-05-2012
20120525,25-05-2012
20120526,26-05-2012
20120527,27-05-2012
20120528,28-05-2012
20120529,29-05-2012
20120530,30-05-2012
20120531,31-05-2012
20120601,01-06-2012
20120602,02-06-2012
20120603,03-06-2012
20120604,04-06-2012
20120605,05-06-2012
20120606,06-06-2012
20120607,07-06-2012
20120608,08-06-2012
20120609,09-06-2012
20120610,10-06-2012
20120611,11-06-2012
20120612,12-06-2012
20120613,13-06-2012
20120614,14-06-2012
20120615,15-06-2012
20120616,16-06-2012
20120617,17-06-2012
20120618,18-06-2012
20120619,19-06-2012
20120620,20-06-2012
20120621,21-06-2012
20120622,22-06-2012
20120623,23-06-2012
20120624,24-06-2012
20120625,25-06-2012
20120626,26-06-2012
20120627,27-06-2012
20120628,28-06-2012
20120629,29-06-2012
20120630,30-06-2012
